!!!!!!
10	1.667	-1.001	4.334
01	1.3333	0.5934	2.0732
02	1.0000	-0.2816	2.2816
03	0.3333	-1.1465	1.8131
04	0.6667	-0.8131	2.1465
05	3.333	-1.846	8.513
06	1.6667	0.9268	2.4066
07	2.0000	-0.2197	4.2197
08	2.667	-1.033	6.366
09	2.3333	-0.6263	5.2929
-0.3337000000000001	1.5943999999999998	-2.2607999999999997
-0.667	0.7193999999999998	-2.0523999999999996
-1.3337	-0.14550000000000018	-2.5208999999999997
-1.0003000000000002	0.18789999999999984	-2.1874999999999996
1.6660000000000001	-0.8450000000000002	4.179
-0.00029999999999996696	1.9278	-1.9273999999999996
0.33299999999999996	0.7812999999999999	-0.11430000000000007
0.9999999999999998	-0.03200000000000003	2.032
0.6662999999999999	0.3746999999999999	0.9589000000000008
-0.33329999999999993	-0.875	0.20840000000000014
-1	-1.7399	-0.2601
-0.6666	-1.4065	0.07330000000000014
1.9997000000000003	-2.4394	6.4398
0.33340000000000014	0.3333999999999999	0.33340000000000014
0.6667000000000001	-0.8131	2.1464999999999996
1.3336999999999999	-1.6263999999999998	4.2928
1	-1.2197	3.2197000000000005
-0.6667000000000001	-0.8649	-0.46850000000000014
-0.33330000000000004	-0.5315000000000001	-0.1351
2.333	-1.5644	6.2314
0.6667000000000001	1.2084	0.125
1	0.06190000000000001	1.9380999999999995
1.6669999999999998	-0.7513999999999998	4.0844
1.3333	-0.34469999999999995	3.0113000000000003
0.3334	0.33340000000000003	0.33340000000000014
2.9997000000000003	-0.6995	6.6998999999999995
1.3334000000000001	2.0733	0.5935000000000001
1.6667	0.9268000000000001	2.4065999999999996
2.3337	0.11350000000000016	4.552899999999999
2	0.5202000000000001	3.4798000000000004
2.6663	-1.0329000000000002	6.3665
1	1.7399	0.2601
1.3333	0.5934	2.0731999999999995
2.0002999999999997	-0.21989999999999987	4.2195
1.6665999999999999	0.18680000000000008	3.1464000000000003
-1.6663000000000001	2.7728	-6.1064
-1.3330000000000002	1.6263	-4.2933
-0.6660000000000004	0.8130000000000002	-2.1470000000000002
-0.9997000000000003	1.2197	-3.2200999999999995
0.33329999999999993	-1.1465	1.8130999999999995
1.0002999999999997	-1.9598	3.9593999999999996
0.6665999999999999	-1.5531	2.8863000000000003
0.6669999999999998	-0.8132999999999999	2.1463
0.33329999999999993	-0.40659999999999996	1.0732000000000008
-0.3336999999999999	0.40669999999999995	-1.0730999999999993
